uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
ffd81224-08ca-4535-9931-864dc7cd3358,@realDonaldTrump the company you keep #TwitterFactCheck this for me #JusticeForGeorgeFloyd https://t.co/ECYZJ9SPAZ,fake,twitter post,human,pre-GPT,x-Gen,16
31571dd4-80cf-4aed-a1b9-31aed149ef53,"It’s no secret that we’ve seen confidence erode in our election system in recent years. It’s not a problem exclusive to Arizona, and it didn’t start in the 2020 election cycle. 1/",fake,twitter post,human,pre-GPT,x-Gen,43
425d96e1-5bb8-470d-bb0f-648a38d9f962,NEW: Iowa Republicans have introduced a bill that would put government-installed cameras in every single classroom to livestream school activities for parents to spy on teachers and children at all times of the day.,real,twitter post,human,pre-GPT,x-Gen,36
e48cebbf-fc2a-42d6-83e7-89e6888764c1,“The only ones mourning the loss of Soleimani are our Democrat leadership and Democrat Presidential candidates.” https://t.co/IZJJqpxkBE,fake,twitter post,human,pre-GPT,x-Gen,21
81310986-772f-4486-ae12-8e5cf5017bcb,"Long but IMPORTANT THREAT ON ELECTIONS IN #FLORIDA.

#BayCounty was hit by a Cat 4 Hurricane just 4 weeks ago,yet managed to count votes &amp; submit timely results.

Yet over 41 hours after polls closed #Broward elections office is still counting votes?  
#Sayfie 

1/6",real,twitter post,human,pre-GPT,x-Gen,55
268f96bc-fb22-4d09-9cef-8c4acb5e4c32,"Peter Navarro releases 36-page report alleging election fraud 'more than sufficient' to swing victory to Trump https://t.co/D8KrMHnFdK. A great report by Peter. Statistically impossible to have lost the 2020 Election. Big protest in D.C. on January 6th. Be there, will be wild!",fake,twitter post,human,pre-GPT,x-Gen,51
501aa25b-d367-43de-81e0-3df99840b3ee,"“Those who say it can not be done, should not interrupt those doing it.”   -Chinese Proverb",fake,twitter post,human,pre-GPT,x-Gen,19
49c0dd77-c90a-461c-820a-e4d692766568,"NOW: Trump: ""Jay-Z and Beyonce, I like them, but I get bigger crowds than they do!"" https://t.co/CVBZ2Af4zC https://t.co/nlFeFIrvib",fake,twitter post,human,pre-GPT,x-Gen,29
95c26f33-4e93-4557-94a8-7f9f8d9ef180,What the wife of the #ferguson chief of police has to say on her Facebook http://t.co/dGdkegmfc4,fake,twitter post,human,pre-GPT,x-Gen,19
eb571879-43dd-4e9d-b1fc-844b04f902ea,"The Jim Jefferies Show weatherman is back and the forecast... well, it's not looking good. https://t.co/35wJWmaT3R",fake,twitter post,human,pre-GPT,x-Gen,22
6c7acbf3-df08-4586-a25d-abf180f053dd,"My friend's sister died today because of Obamacare. Was thrown off insurance, waiting to get O-care, &gt; septic shock, died at hospital.",fake,twitter post,human,pre-GPT,x-Gen,30
310ff5f1-6d90-496a-9633-35ef9ce7b1d2,"I will be leaving the great Walter Reed Medical Center today at 6:30 P.M. Feeling really good! Don’t be afraid of Covid. Don’t let it dominate your life. We have developed, under the Trump Administration, some really great drugs &amp; knowledge. I feel better than I did 20 years ago!",fake,twitter post,human,pre-GPT,x-Gen,64
ef8b9008-30dd-4109-beb8-0af83e1b859a,"There is no science or data to suggest that kids are at risk from COVID. 

Students should return to school, in person, and all school sports/activities should resume.

Let’s stop robbing our kids of the education we owe them. 

We can do this safely.",fake,twitter post,human,pre-GPT,x-Gen,52
6a8e59d7-905c-4d46-8b77-f8141aaf61b8,There are no tax increases in this debt limit bill.  Period.,real,twitter post,human,pre-GPT,x-Gen,13
41844853-d0ec-4e8b-9f50-24cb826a7098,"Nobody wants to report that Pennsylvania and Michigan didn’t allow our Poll Watchers and/or Vote Observers to Watch or Observe. This is responsible for hundreds of thousands of votes that should not be allowed to count. Therefore, I easily win both states. Report the News!",fake,twitter post,human,pre-GPT,x-Gen,52
d04943b2-4bc6-485b-a3cf-8201b10f5de6,"During this time of crippling inflation, high energy prices, and failed leadership from the White House, the powers that be are struggling for solutions. Unfortunately, (1/10)",fake,twitter post,human,pre-GPT,x-Gen,33
14745eff-921f-453f-bc4a-7f9e0df28d9a,"A young XAVIER BECERRA, Biden’s pick to run HHS, lays out his health care principles as a congressman in 1994.

“We must have universal coverage. We must have portability. We must have choice of provider,” Becerra says, endorsing single-payer. https://t.co/fkJVNV0DYQ",real,twitter post,human,pre-GPT,x-Gen,54
ec1053f7-b8eb-4182-95bd-6fba96bc36fe,Hays County is one of the only places in Texas with more trouble: an incredible 845% increase in cases since June 7.,real,twitter post,human,pre-GPT,x-Gen,25
7ebde3e6-7f86-4296-9cf4-0f8579984ccb,"The language used by me at the DACA meeting was tough, but this was not the language used. What was really tough was the outlandish proposal made - a big setback for DACA!",real,twitter post,human,pre-GPT,x-Gen,36
bc1bbe40-e249-4d89-8b06-1d10da1f380a,"The people of Wisconsin are ready for cannabis reform. It is supported by the majority of the residents of our state, including a majority of Republicans.",real,twitter post,human,pre-GPT,x-Gen,29
f3a4fee9-cef8-456c-9e64-dedce1d508ae,"As #DemsInPhilly gather to nominate our next Pres. @HillaryClinton, kicked off #DNCinPHL w/former Pres. @BillClinton https://t.co/nZ1uE18oRp",fake,twitter post,human,pre-GPT,x-Gen,25
fabdc41a-1112-484e-925c-9f59d2b42b61,"Trump’s fate now rests in the hands of Merrick Garland, the judge whose Supreme Court seat Republicans effectively stole https://t.co/cMlqDuZQtP",fake,twitter post,human,pre-GPT,x-Gen,25
82c65018-1d08-4e12-bb11-f5a325acf0ce,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!,fake,twitter post,human,pre-GPT,x-Gen,23
77dfc7bf-138d-4815-aefc-94bf0bec9d78,"Disinformation spreads quickly. Here’s what happened in the assembly tonight:

• Ramthun introduced a resolution with zero support (no cosponsors)
• B/c it was a privileged resolution, it has to be referred to committee. It was referred to Rules
• There was no vote on it,",fake,twitter post,human,pre-GPT,x-Gen,55
7082cb6d-ca8e-4810-9e3c-236a3d24c0cc,"This afternoon, I’m signing the long overdue Emmett Till Antilynching Act into law — making lynching a federal hate crime. Living up to our founding principles as a nation means coming to terms with the sins of our past. Today, we take another step toward that more perfect union.",fake,twitter post,human,pre-GPT,x-Gen,56
a0773fad-ff97-437b-a216-bdcca324b58e,"At a time when more than 10 million Americans are out of work, President Biden wants to give amnesty to 15 million illegal immigrants.

That's putting American workers last. https://t.co/GwqFQOO9Tf",fake,twitter post,human,pre-GPT,x-Gen,36
407c149d-cdaa-495f-88d7-bec75a3aef18,"Hold that Tot – your main spud, MR. POTATO HEAD isn’t going anywhere! While it was announced today that the POTATO HEAD brand name &amp; logo are dropping the ‘MR.’ I yam proud to confirm that MR. &amp; MRS. POTATO HEAD aren’t going anywhere and will remain MR. &amp; MRS. POTATO HEAD https://t.co/6I84KrxOLQ",fake,twitter post,human,pre-GPT,x-Gen,72
2cc38323-5628-4a69-b213-e4d32e6fdbcc,Here's Pence quoting Matthew 7:25 while urging Congress not to fund Katrina relief effort. Can't get any more phony. https://t.co/wiEPkhlI1a,fake,twitter post,human,pre-GPT,x-Gen,26
2b7f0a45-876c-464c-8f95-ec6e55215154,"Why is the NFL getting massive tax breaks while at the same time disrespecting our Anthem, Flag and Country? Change tax law!",real,twitter post,human,pre-GPT,x-Gen,25
5cfecc08-4e28-41fb-90ad-530a38d06ff9,"Protesters at state Capitol are chanting ""Where's our flag?"" and pointing to the Capitol, saying it's a ""disgrace"" there is no flag

The American flag flies on the other side of the building from where they are rallying",fake,twitter post,human,pre-GPT,x-Gen,46
29bb737b-69f7-41dd-b9d0-d503251b7d93,"Last night I was told by the owner of Red Hen in Lexington, VA to leave because I work for @POTUS and I politely left. Her actions say far more about her than about me. I always do my best to treat people, including those I disagree with, respectfully and will continue to do so",fake,twitter post,human,pre-GPT,x-Gen,61
cf590bc8-5274-4cce-9b3a-a224735af46e,"Secret settlements, sex scandals and now criminal allegations. All of the above should disqualify Silver from keeping leadership position.",real,twitter post,human,pre-GPT,x-Gen,22
e9212ec2-89ae-4e3f-9018-de005183bf96,WHO CHANGED THE LONG STANDING WHISTLEBLOWER RULES JUST BEFORE SUBMITTAL OF THE FAKE WHISTLEBLOWER REPORT? DRAIN THE SWAMP!,fake,twitter post,human,pre-GPT,x-Gen,20
6c2d0d06-fce1-4d1c-a36a-38e64fa738de,"The American people deserve transparency from their leaders, it's why as of today, I've released 22 years of my tax returns. https://t.co/6fwL20fWeI",real,twitter post,human,pre-GPT,x-Gen,29
3d019966-6bfa-4804-9137-4fa39c05656a,"Last year alone, @ICEgov agents removed more than 226K illegal immigrants from our country. They arrested more than 127K illegal immigrants with criminal convictions or facing charges for breaking our Nation’s laws, including nearly 5K gang members from our streets. https://t.co/wJe08ZxetS",real,twitter post,human,pre-GPT,x-Gen,50
71052594-2959-44be-b7af-e9f7403db065,"After a decade of progress, the rate of uninsured children is now rising. This is very troublesome. Every child needs access to quality, affordable healthcare.
https://t.co/tBJJIYl2MA",real,twitter post,human,pre-GPT,x-Gen,33
8f3470d1-b3d7-40af-b27a-3d76408caca2,"6/x @axios &amp; @chucktodd are deliberately LYING. They know there’s significant evidence of Ukrainian corruption, but they refuse to report it. When anyone points to actual facts, they scream “Russian conspiracy.” This isn’t journalism; it’s partisan propaganda. Chuck knows better.",fake,twitter post,human,pre-GPT,x-Gen,59
48b6efe1-e3ba-4def-979d-50a00e31169d,"#MichaelCohen:
-Convicted of lying to Congress re: Russia investigation
-Going to jail
-""Don't believe a word he says!""

#ElliottAbrams:
-Convicted of lying to Congress re: arming Contra death squads
-Pardoned, then appointed Envoy to Venezuela
-""Don't dare question his past!""
🤔",real,twitter post,human,pre-GPT,x-Gen,58
754fe638-e97a-4b87-828f-4df29acf1fa1,Mea Culpa - I misspoke on @TheLeadCNN yesterday when I said House Democrats have issued more subpoenas than they have passed bills. It's more subpoenas than they have had laws *passed/signed*. Still a valid point about their wasted majority but want to be accurate https://t.co/I1k5aMe3no,fake,twitter post,human,pre-GPT,x-Gen,53
cd811f25-786f-4f31-b7df-e3c5f9550d5c,"If you need a license to drive a car, you should need a license to own and operate a gun.

I’ll get this done as president: https://t.co/si7MK1VfB3",real,twitter post,human,pre-GPT,x-Gen,34
950daf3d-6b9d-4c81-8ab7-473772a97f44,"The President wants to cut 3 MILLION people from #SNAP, including children, seniors and veterans. This is unacceptable. SNAP is the first line of defense against hunger and I stand with @TheBlackCaucus to protect America’s most vulnerable: our children. #1MillionKids https://t.co/kOwtNCNoNh",real,twitter post,human,pre-GPT,x-Gen,54
0607732f-0136-4d7a-8615-9f04040f8729,"In certain swing states, there were more votes than people who voted, and in big numbers. Does that not really matter? Stopping Poll Watchers, voting for unsuspecting people, fake ballots and so much more. Such egregious conduct. We will win!",fake,twitter post,human,pre-GPT,x-Gen,49
66c80ac1-4b06-48c4-8c0c-74ba4d7e531b,Marsha Blackburn decided to throw some painfully obvious white power signs during Ketanji Brown Jackson’s confirmation. I hope it goes viral so the press is forced to question her. https://t.co/U2Oy4AbxdA,fake,twitter post,human,pre-GPT,x-Gen,36
08fe3e61-8c7e-4828-8c6c-f4b6542e54d8,"The fact of the matter is there is fraud in elections

The fact of the matter is #Txlege is putting forward a good faith effort to improve election laws

The fact of the matter is #TXDems fled TX to Washington &amp; are asking Washington to step over the interests and voters of Texas https://t.co/Hy71AmSGBq",real,twitter post,human,pre-GPT,x-Gen,60
55ddec13-81ca-4b62-b82f-c7fa4a1321d3,"I have the great honor to announce that I’ve picked @KamalaHarris — a fearless fighter for the little guy, and one of the country’s finest public servants — as my running mate.",fake,twitter post,human,pre-GPT,x-Gen,39
7f0c1ea6-5ddc-4c16-b7eb-d149fc0befce,"Dennis Prager: ""During the AIDS crisis, can you imagine if gay men and intravenous drug users...had they been pariahs the way the non-vaccinated are? But it would've been inconceivable"" https://t.co/GQsOq4X63u",fake,twitter post,human,pre-GPT,x-Gen,40
5b92bf3f-1f76-43ef-a40b-a5dd443d4dd3,"🚨 🚨$600,000🚨🚨
Democrats are proposing a radical $93 trillion Green New Deal which has been condemned by unions as a job killer and would put a $600,000 tax burden on every household.",fake,twitter post,human,pre-GPT,x-Gen,37
14d84100-aebc-41fa-a67f-054382d68863,Bruce Willis wearing my hat on @FallonTonight last Friday- http://t.co/d2PlEBk3m2,fake,twitter post,human,pre-GPT,x-Gen,13
396ce336-b551-4075-9669-4def8b28bb73,"Biden wants to give illegals ID cards so they can start collecting American benefits. Boy, I wonder if that could possibly lead to voter fraud…",fake,twitter post,human,pre-GPT,x-Gen,27
a0b72f49-e385-40c6-8a8b-4bdded76faf5,Talk about indoctrinating kids. Turning Point has now recruited junior high kids at Pleasant Valley.  @Iowans4PublicEd https://t.co/04yJqqCPAU,fake,twitter post,human,pre-GPT,x-Gen,22
97d94d79-8235-48fb-95c7-52abd4bf511a,"I have always said we should never shutdown the government and governing this way is embarrassing for both Democrats and Republicans. This partial government shutdown effects every American, including the 18,000 federal employees in West Virginia. MORE: https://t.co/BKrpwdWJa9",real,twitter post,human,pre-GPT,x-Gen,44
abaaec31-e8d5-4356-bd2b-e584aef93269,"Tonight I voted against Senate Bill 5: The School Construction Scam

SB5 pays for school construction with teacher pay raises.

This plan puts into jeopardy funding for teacher pay raises, classroom supplies, broadband, roads and training for corrections officers. #ncpol https://t.co/MFCOXltPVL",fake,twitter post,human,pre-GPT,x-Gen,50
16cc2216-19a7-4c3d-befa-07d2ab6937dd,"72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN",real,twitter post,human,pre-GPT,x-Gen,34
18783e7d-0e54-40d6-b9b5-152c3b33b4fd,Europe and US households WASTE 15x more food than a person in Africa where food LOSS is mostly due to inefficient tech and infrastructure. https://t.co/PalAkLOU09,real,twitter post,human,pre-GPT,x-Gen,28
7a72d324-bea2-40dc-a371-cb4b5623e97e,"MCONNELL: “If these allegations are true, Roy Moore should step aside for all the obvious reasons. Very disturbing allegations.”",fake,twitter post,human,pre-GPT,x-Gen,25
6b62bbe3-40fc-426c-bf1d-426efd7ab722,"In his defense, he didn't yell at her because she's a woman. He also yelled at the father testifying about his daughter's death from flu. https://t.co/E9FIo1MDFE",fake,twitter post,human,pre-GPT,x-Gen,34
7f3e23ed-4dad-42b7-8f1f-10309d9ebdad,The Texas Freedom Caucus is going to fight all efforts to defund the police next session and make sure Texas families are kept safe. #txlege #BackTheBlue https://t.co/cDtAquId4a,fake,twitter post,human,pre-GPT,x-Gen,32
2a5b2e4e-5ef1-426d-834f-9d1caf55c49d,"White House chatter is that lockdowns for delta variant all but a done deal. Virtually all blue states are cooperating with WH / CDC. They’re aiming for late 2nd week of August, per WH official",fake,twitter post,human,pre-GPT,x-Gen,40
730276a8-4189-4939-a74d-5358480095c2,"Boulder: AR-15
Orlando: AR-15
Parkland: AR-15
Las Vegas: AR-15
Aurora, CO: AR-15
Sandy Hook: AR-15
Waffle House: AR-15
San Bernardino: AR-15
Midland/Odessa: AR-15
Poway synagogue: AR-15
Sutherland Springs: AR-15
Tree of Life Synagogue: AR-15",real,twitter post,human,pre-GPT,x-Gen,47
76651ca3-946c-4437-b273-8cdc2cd8ccaa,"To anyone living in fear of the myth of wages growing too quickly, it’s been over 50 years since minimum and inflation parted ways, then over a decade since the federal minimum went up at all.",real,twitter post,human,pre-GPT,x-Gen,41
8671ac8f-e9fb-4ed6-87ce-697d66a4ab4d,"Earlier today, while reporting on the tragic news of Kobe Bryant’s passing, I unfortunately stuttered on air, combining the names of the Knicks and the Lakers to say “Nakers.” Please know I did not &amp; would NEVER use a racist term. I apologize for the confusion this caused.",fake,twitter post,human,pre-GPT,x-Gen,59
c15bf951-eca1-44fe-a765-496bc00ed8ef,The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!,fake,twitter post,human,pre-GPT,x-Gen,27
af45d9b9-d937-462e-8450-1076cb232463,Guns traced in #Orlando shooting: .223 caliber AR type rifle and 9mm semiautomatic pistol. Similar to those pictured https://t.co/Ao5pcLtwBg,fake,twitter post,human,pre-GPT,x-Gen,24
f291668b-5914-4b16-b760-4d7dae92f6aa,"The Missouri Governor under indictment just quit. This means our Indicted Attorney General Ken Paxton is back to being the only statewide official in the country under indictment. 

Texans can make their decision to fire Indicted Ken Paxton in November.

https://t.co/cwVSFn45Mw",real,twitter post,human,pre-GPT,x-Gen,46
ddb2ecd2-6d4e-4ac0-86b1-fc49b0a02fcd,"What is happening here in this interview w/ @JoeBiden? After he says he’ll freeze deportations once becoming president, he tells someone off camera, “I lost that line.” Telemundo’s @jdbalart then tells him “We can talk you and I on that.” 

José, was he reading his responses? https://t.co/Yoausx0zTr",fake,twitter post,human,pre-GPT,x-Gen,64
c66337c2-dab0-4ffd-bc7c-66d893b00a33,West Virginia is near last in the US in these rankings. There are conditions in this state comparable to a 3rd world country. Our incumbents have done nothing but line their pockets with dark money while we suffer. #NoMoore #WestVirginia https://t.co/Tx7XYj2M3Y,real,twitter post,human,pre-GPT,x-Gen,48
f8af09a0-7223-4f8e-9ce3-16b001662b4f,"(1/2) @GregAbbott_TX to reporters on his Churchill tweet: ""Listen, what I tweeted was a sentiment that I have, and that is Antifa is dangerous to society and Antifa is the antithesis of safety and security. And they are antagonists to law enforcement as well as to other people.",fake,twitter post,human,pre-GPT,x-Gen,57
da70e80f-6636-42ae-8888-3a8341a43bb7,"Pro-Russian accounts are currently sharing a video (left) that has a big ol' pile of cocaine digitally added to smear Zelensky. The original video (right), sans cocaine, can be found here https://t.co/cChEsa7Sbj https://t.co/JAfGsiEIDj",fake,twitter post,human,pre-GPT,x-Gen,45
98ba6c75-0048-497a-b1c7-e43b619b571b,Obama admin gutted @ProjChildSafe budget to provide trigger locks and safety kits. @MomsDemand would rather spend $ on ads and booze.,fake,twitter post,human,pre-GPT,x-Gen,25
0d1e81f6-b7a8-4ca4-abe4-ab690116bcd7,"Is ANYONE asking how Ron DeSantis was worth $340,000 in 2020 and is now worth $52 million? 🤔",fake,twitter post,human,pre-GPT,x-Gen,21
ea32496c-0927-4693-a370-1038eecace75,Here's Pelosi testing to see if she could rip the speech before the speech even started. She was planning to do it from the start. https://t.co/1gEMlYrNB7,fake,twitter post,human,pre-GPT,x-Gen,31
5c6fc469-3fb2-4f82-9fe7-99df6158545b,Blackface lynching pictures from UNC Chapel Hill 1979 yearbook emerge - the same year NC Gov Roy Cooper graduated https://t.co/KSUBJzyaLt https://t.co/vYtl7ceHoc,fake,twitter post,human,pre-GPT,x-Gen,25
59ff526c-402b-4f10-aba7-4a1e77dcdf9b,"See, when I said NATO was obsolete because of no terrorism protection, they made the change without giving me credit.https://t.co/sRCF1H3rjg",fake,twitter post,human,pre-GPT,x-Gen,24
c9a9d78e-655e-4c5a-8b7e-31fb78cc2455,"And, of course, the leader of ISIS was imprisoned by American troops and ordered released to Iraq by Obama administration in 2009.",fake,twitter post,human,pre-GPT,x-Gen,25
290c9e79-26d7-4e92-b686-ea176d890a3e,"The US has made strides in reducing carbon emissions that other parts of the world have not. Meanwhile, @POTUS is trying to send taxpayer dollars to manufacturers overseas that do not abide by the same standards we do at home. https://t.co/IilCT5hR6W",real,twitter post,human,pre-GPT,x-Gen,47
15a9bd04-d0a7-4c56-b9f1-484e86226a59,"These are some of the terrible proposals Governor Evers is pushing for in his budget. I will not support a budget that raises taxes and repeals Act 10. We need to move Wisconsin forward, not backward. https://t.co/XjuhO1CjYf",real,twitter post,human,pre-GPT,x-Gen,43
2f02a80a-cb3f-4181-a215-a85aec6a9666,Elijah Cummings’ house was broken into after Trump publicly attacked him on twitter and Republicans say nothing. Our president bullies someone and then has an intruder in his home. The president of the United States. The lows keep coming.,fake,twitter post,human,pre-GPT,x-Gen,44
7a795176-83b9-4f10-9804-648eda8f7492,"🚨 BREAKING —&gt; Democrats just voted to defund the police.

The unfunded mandates in their bill, H.R. 1280, would cost police departments hundreds of millions of dollars—the equivalent of taking 3,000 cops or more off the streets. Our men and women in uniform deserve better.",fake,twitter post,human,pre-GPT,x-Gen,54
a73fa35d-3ea2-40d3-8eea-43bd99605e93,"Former Senator Harry Reid (he got thrown out) is working hard to put a good spin on his failed career. He led through lies and deception, only to be replaced by another beauty, Cryin’ Chuck Schumer. Some things just never change!",fake,twitter post,human,pre-GPT,x-Gen,49
81bf7465-fe33-40b8-996a-72d3e213eceb,"Lucy McBath is a hero. 

After losing her son to gun violence, she ran for Congress against her NRA incumbent. She was previously a flight attendant. Lucy was outspent 5-1, but she kept running with her conviction.

She won. Flipped GA-06 in a major upset. No one saw her coming. https://t.co/txWhV2j52A",fake,twitter post,human,pre-GPT,x-Gen,62
4ea4e675-2808-4cd5-8aa6-a9aac4628179,"“WV is 6th overall in the average number of at-risk youth...”
Let’s turn this around and grow our workforce by supporting post-secondary training programs. #TimeToGetToWorkWV #wvpol
https://t.co/seTT9ZhXgO",real,twitter post,human,pre-GPT,x-Gen,37
ab77b6fe-4145-4abc-867f-e1725dc2a102,"The Biden Administration is engaging in extreme “woke” politics by encouraging children to take chemical castration drugs and undergo surgeries, and they are lying to children by telling them puberty blockers are “reversible.”

We must protect our children! https://t.co/OhOlyZbxna",fake,twitter post,human,pre-GPT,x-Gen,47
e92a151f-e2b4-471e-a720-fd700d429d27,"Tim Ryan attacked President Trump's tariffs on China as ""nonsensical.""

#OHSen https://t.co/fo8uGUnWlQ",real,twitter post,human,pre-GPT,x-Gen,19
7cb98d9f-6275-404c-93ce-0d0e17c76c6a,Passionate. Emotional moment for an Iraqi photographer during the Round of 16 clash against 🇶🇦 ! #AsianCup2019 https://t.co/KZoXsp1N4U,fake,twitter post,human,pre-GPT,x-Gen,22
f5daa4f1-85f4-4477-b07c-c1aae925713b,"Traditionally, the Speaker says:  ""Members of Congress, I have the high privilege and distinct honor of presenting to you the President of the United States.""

Speaker Pelosi said ""Members of Congress, the President of the United States.""",real,twitter post,human,pre-GPT,x-Gen,47
1aa7d00d-9a92-43cc-84e9-f1beb2ba5978,Jr. claims Coronavirus death numbers are down to “almost nothing” https://t.co/NGMDLYkdsD,fake,twitter post,human,pre-GPT,x-Gen,15
079d856a-fc25-4a4e-a4f4-90d3924404f0,.@GovEvers’ budget is a 'bounce back' to larger GAAP deficits. Wisconsin deserves better. #wiright #wibudget #wipolitics #badforWisconsin #badgerbounceback https://t.co/udAfFEFFfA,real,twitter post,human,pre-GPT,x-Gen,32
42d3828b-156e-4797-8987-f2f0f6556943,"Austin picked the first 8 ppl to draw city council lines. Seven are D primary voters, only one has voted in an R primary. #txlege",real,twitter post,human,pre-GPT,x-Gen,29
06ab024b-da54-4412-80cb-e4f0f02b0ee0,It is the role of the Legislature to write the laws that govern how Floridians may exercise their statutory and constitutional rights 1 https://t.co/emJlUmSt1l,fake,twitter post,human,pre-GPT,x-Gen,26
ce09d768-50e4-4684-a768-8aa9898e9f9e,97 of 100 poorest counties in America are in Republican states. Their policies don't work #fixthehouse #uniteblue http://t.co/gxQLS8auWD,real,twitter post,human,pre-GPT,x-Gen,24
5236b1fa-98cb-45b7-aa77-9d1464cec083,My statement on Democrats asking companies to violate federal law: https://t.co/XELEVNbx65,fake,twitter post,human,pre-GPT,x-Gen,14
77e7c1a0-5513-4957-b900-a826299b1d29,The Coronavirus is very much under control in the USA. We are in contact with everyone and all relevant countries. CDC &amp; World Health have been working hard and very smart. Stock Market starting to look very good to me!,real,twitter post,human,pre-GPT,x-Gen,46
f50b1ac6-03e0-45c3-b916-08861798105c,"Crash update: A small number of monkeys may have fled the crash scene into the surrounding area.  If the public spots one, please keep your distance and call 911 immediately.  Health and safety of residents and visitors is our top priority.",fake,twitter post,human,pre-GPT,x-Gen,46
98f3fbea-84f9-4e27-8126-2815e22e0294,Joe Biden—who has been a politician for 48 years—repeats the lie that he “used to drive a tractor trailer.” https://t.co/VAehetHba7,fake,twitter post,human,pre-GPT,x-Gen,24
db532a3e-4cab-4eff-b467-91bc9c22bbb7,"The 550 US billionaires together are worth $2.5 trillion. If we confiscated 100% of their wealth, we'd raise enough to run the federal government for less than 8 months.

Perhaps our problem isn't how much billionaires have but how much politicians spend.

@SenSanders @AOC",real,twitter post,human,pre-GPT,x-Gen,54
5694a2d6-5433-4f2c-95ca-db773384c2ad,"It is with an extremely heavy heart that we mourn the loss of Harrison Deal. My heart aches for his family, and Jeff and I will continue to surround them in love and prayer in the days ahead. Harrison was a beloved member of our campaign team.",fake,twitter post,human,pre-GPT,x-Gen,51
0bf04cfc-48ec-4d24-83f3-f735714de709,There are more immigrants in our country right now than any other time. Is the country more united? Stronger? Just the opposite &amp; everyone knows it. Maybe that's bc our elites welcome immigrants by telling them how flawed America is and how bigoted its native population #Tucker,real,twitter post,human,pre-GPT,x-Gen,55
bdc81573-6781-4eb9-8d43-4a8dc15a2c9c,"So General Flynn lies to the FBI and his life is destroyed, while Crooked Hillary Clinton, on that now famous FBI holiday “interrogation” with no swearing in and no recording, lies many times...and nothing happens to her? Rigged system, or just a double standard?",fake,twitter post,human,pre-GPT,x-Gen,54
e2939d4d-58c0-4265-8d6b-f5e58c7ec42f,"Trump claiming he didn't know Bannon till late in campaign is flatly untrue, but a harbinger of things to come https://t.co/f14f8uErhG",fake,twitter post,human,pre-GPT,x-Gen,25
de6227a1-e1c9-4f90-b8c5-3aed86439d47,Most of Kathy Manning's support is coming from out-of-state liberal donors. See for yourself here: https://t.co/Xv2V2LX1qd,real,twitter post,human,pre-GPT,x-Gen,21
12a6764c-44ec-4167-9c03-5c8b0ca2e251,"It's GEORGIA. A Republican district in Georgia that Trump won by 20+ points. Let's hang on to some perspective, folks. https://t.co/zeis02pRPj",fake,twitter post,human,pre-GPT,x-Gen,29
3655a926-8ebc-4337-ad09-19729d48c9f9,"Texas is the embodiment of freedom with lower taxes and less regulations than anywhere else in the U.S. — and because of these principles, we’re home to millions of skilled craftsmen and innovators that strengthen our economy every day. #MadeinTexas
https://t.co/S1ziNFRg5E",fake,twitter post,human,pre-GPT,x-Gen,48
0671d0bb-dc59-46a9-b282-77f557236629,"This is one of the most famous paintings in American history: Declaration of Independence.

I decided to put red dots on all the men who held slaves.

Next time someone puts them on a pedestal and says we can't question their judgement on guns or whatever, show them this image. https://t.co/oA6vjjzW8V",real,twitter post,human,pre-GPT,x-Gen,59
a987c57c-5b1c-4f45-81ae-3201dcd89f85,That’s why I took the #NoNRAMoney pledge. I will not accept money from an organization that puts profits above the lives of Americans. Will you join me today in pledging that we won’t vote for any candidate who takes NRA money? https://t.co/JiFthges9S #NRABoycott,real,twitter post,human,pre-GPT,x-Gen,54
1d5a5167-1ace-4a74-a5d4-a62af6049795,"""[POTUS] talks like the thugs he wants to deport,"" @Villaraigosa said about Trump's advice for cops &amp; war on #MS13. https://t.co/u9vRuP6arQ",real,twitter post,human,pre-GPT,x-Gen,34
114ce44c-93db-46af-a5a5-b9aad5a1a0f8,NBC/WSJ poll has @realDonaldTrump beating #CrookedHillary on #Honesty &amp; #NationalSecurity. This picture says it all! https://t.co/E9YKIgoqnV,fake,twitter post,human,pre-GPT,x-Gen,26
07a9311f-806d-4cba-aecd-caa7baf5a754,"Did you know 200,000 Arizona votes where “adjudicated” (i.e. changed) and no one has explained why or allowed a review?

Biden’s margin is 10,000 votes. https://t.co/yQ8qajByBv",fake,twitter post,human,pre-GPT,x-Gen,37
cd8e5521-7e51-47ad-a54b-78a2dc79e2e1,"Trump is still trying to take away health care from millions of Americans. In WI, over 79% of Title X patients rely on Planned Parenthood for their basic health care. Forcing @PPFA out of the family planning program will hurt women &amp; families - especially in rural areas.#ProtectX https://t.co/aQJAez6KRd",real,twitter post,human,pre-GPT,x-Gen,60
