uuid,content,label,article_type,source_type,pre_post_GPT,dataset_source,text_length
f50b70d9-7916-4154-ab19-370c1af9bc59,“Businesses cannot legally ask for proof of vaccination and cannot deny entry based on vaccination status.”,fake,twitter post,human,post-GPT,x-Gen,21
b1bc27f8-e117-4ab8-ad74-2ee21fd4cd98,“Congress has one job here: to count electoral votes that have in fact been cast by any state.”,real,twitter post,human,post-GPT,x-Gen,22
eba24d2a-d964-4747-a60c-b1e51f25d330,"""Our country and Constitution was built on a foundational separation of church and state.""",real,twitter post,human,post-GPT,x-Gen,17
0aa13a1d-a3cb-401b-8ab9-8beb18a2e8e4,"Says that the ""28th Amendment"" prohibits Congress from creating laws that apply to U.S. citizens but not to them, and vice-versa.",fake,twitter post,human,post-GPT,x-Gen,25
b55bba3b-4414-4a2e-a280-dd4bdd2ce1ce,"""If the impeachment reaches the house and passes to the senate and isn’t passed the first term is nullified and Trump can run two more terms.""",fake,twitter post,human,post-GPT,x-Gen,31
9945132a-42c2-4a56-997d-76ff83e1790b,"Every former North Carolina governor opposes ""constitutional amendments Raleigh lawmakers put on the ballot this fall.""",fake,twitter post,human,post-GPT,x-Gen,19
d250112e-bd31-45f8-8fa8-f502eff278d3,"North Carolina is one of ""very few states"" that give the governor sole discretion to pick judges.",real,twitter post,human,post-GPT,x-Gen,20
952f0071-25c9-4686-a559-7afe8bfb8f03,Image of expansive pit shows a lithium mine.,fake,twitter post,human,post-GPT,x-Gen,9
8539ee68-8a2b-44a3-8c10-d8550d7fcf80,"""In 2019, Republicans stripped $40 million from the budget for lead pipe replacement - because they thought it helped MKE too much.""",real,twitter post,human,post-GPT,x-Gen,27
9e2bed9e-35f4-4d84-95cc-9f3b475a3301,Says drinking a bleach solution will prevent you from getting the coronavirus.,fake,twitter post,human,post-GPT,x-Gen,13
b70666fc-1845-4577-a705-684d8ed6fc08,"A ""study showed as many as one in four people have had a package stolen from their residence.""",real,twitter post,human,post-GPT,x-Gen,21
b1c6f8b6-5ae0-431d-b7c8-9d9ac905c379,"Says that ""when federal bureaucrats wanted to prohibit the use of wooden cheese boards, which help make tens of millions of pounds of cheese a year"" she ""stepped in, helped eliminate the regulations.""",real,twitter post,human,post-GPT,x-Gen,40
e5337435-278e-4c87-8676-6a24c7bce2dd,"Says he is ""one of America's leading consumer lawyers.""",fake,twitter post,human,post-GPT,x-Gen,13
713c7b83-b3b5-472a-b033-14eb531ecc7c,"""New regulation requires motorcycle owners to install 75 MPH governor by January 2017""",fake,twitter post,human,post-GPT,x-Gen,15
285bd5ed-16ca-4236-afcc-b07dd216f828,"""Former President Bill Clinton and his Clinton Health Access Initiative (CHAI) distributed ‘watered-down’ HIV/AIDS drugs to patients in sub-Saharan Africa.""",fake,twitter post,human,post-GPT,x-Gen,27
85f520ed-0f9f-4fdb-8bbb-da0ebe224532,"There was ""a 57-percent decrease in fireworks-related injuries in 2000 [after Connecticut legalized sparklers] compared to the 14 years prior.""",fake,twitter post,human,post-GPT,x-Gen,25
061ab7bc-86c9-4bbf-9e65-aacccf5691f3,"""Eighty percent of the antibiotics in this country are fed to livestock.""",real,twitter post,human,post-GPT,x-Gen,15
85a09395-5a62-482b-a09f-b8d780959560,"""We have no idea what is contained in [electronic cigarette] vapor.""",fake,twitter post,human,post-GPT,x-Gen,16
52df6c9c-7122-4740-a5db-0137ee92f510,"""Already, a prototype driverless car has traveled more than 300,000 miles in the crowded maze of California streets without a single accident.""",real,twitter post,human,post-GPT,x-Gen,26
2b47781a-8d70-4ddf-a6cd-1c3a498f9f63,"""We have a federal government that thinks they have the authority to regulate our toilet seats.""",real,twitter post,human,post-GPT,x-Gen,19
546a3852-dc0f-49e4-b674-7d6789d911f5,"""200 consumer laws were destroyed"" in 2011 when Gov. Scott Walker signed Act 92.",fake,twitter post,human,post-GPT,x-Gen,18
3cbb69e3-ac49-448f-b0e3-5dba5214e45c,"Signs letter saying Consumer Product Safety Commission is acting ""without consultation or input from the company"" to stop the sale of Buckyballs.",fake,twitter post,human,post-GPT,x-Gen,25
084099c9-512b-4758-b80c-8a801c9a3238,"Richard Cordray’s nomination to head the Consumer Financial Protection Bureau marks the first time in Senate history ""that a political party has blocked a nomination of someone because they didn't like the construction of the agency.""",real,twitter post,human,post-GPT,x-Gen,42
a1c4fdbc-e07f-44eb-b92e-a05200d5c46f,"""Foster children are disproportionately victims of identity theft.""",fake,twitter post,human,post-GPT,x-Gen,11
f0d0893e-fbb7-46b6-b969-25372e1441c1,“Coca-Cola has lost $4 bil in market value as people are boycotting Coke for their ‘try to be less White’ statement.”,fake,twitter post,human,post-GPT,x-Gen,27
4688b75f-e07b-41b1-ae90-076b49d4abe8,"“A new, independent study put out last week found that at least 55 of our largest corporations used various loopholes to pay zero federal income tax in 2020.”",real,twitter post,human,post-GPT,x-Gen,32
1c2adebb-f44e-479d-beff-2907f54f8630,"The school voucher bill the Iowa Legislature is considering would ""give your education tax dollars to corporations.""",real,twitter post,human,post-GPT,x-Gen,20
97787857-fc22-40dc-96ba-8049b8ecb689,"“NIKE has stated, ‘We’re a $76 billion dollar company that can afford to let go of all ‘Make America Great Again’ customers.”",fake,twitter post,human,post-GPT,x-Gen,32
14d6542e-3de7-4634-8c78-9c6748d519bd,"“According to its website Black Lives Matter, Inc is NOT a charity. It is a full-fledged corporation that does NOT have any locations.”",fake,twitter post,human,post-GPT,x-Gen,28
e3266b29-194d-4bbc-b612-2e839e675da2,“The owner of Taco Bell said them animals need to be shot (black ppl)!”,fake,twitter post,human,post-GPT,x-Gen,19
b7bc4112-c54b-47ab-b0b7-059fe9a8aad6,“Even Fairfax County doesn’t pay the kind of (school administration) salaries that Richmond is paying right now.”,fake,twitter post,human,post-GPT,x-Gen,24
597fc050-a67a-4755-b97f-c1c4e4226156,"""California's Attorney General, Xavier Becerra is putting together plans to raise property tax revenue by eliminating the only thing keeping some people's property tax from sky rocketing, Prop 13.""",fake,twitter post,human,post-GPT,x-Gen,36
e1a00de3-4777-4331-9ae7-79621d7e8b15,"Says Aftab Pureval is ""lying"" about his office’s ""$400,000 projected deficit.""",fake,twitter post,human,post-GPT,x-Gen,19
ed29eaa3-13bd-4066-a3e6-a511803c7c07,"On Donald Trump’s plan to cut federal funding to sanctuary cities, ""because of a decision by the Supreme Court, no president's in a position to cut off funding across the board. It has to be very specific to the matter at hand.""",real,twitter post,human,post-GPT,x-Gen,51
c2c0cff5-ceb6-49e0-8a5c-70443fa448b0,"The Mitchell Park Domes ""lose about $1 million-plus every year"" and ""the number of people going to the Domes has been going down.""",fake,twitter post,human,post-GPT,x-Gen,29
c289f733-7e33-42d4-8ab1-dea6a176f259,"Says Milwaukee County Executive Chris Abele spent ""$100,000 of taxpayer money on a new luxury SUV.""",fake,twitter post,human,post-GPT,x-Gen,20
359e3b91-d686-4e64-b927-364a4f3ba28c,"Says Milwaukee County Executive Chris Abele ""once proposed a plan to end county funding to homeless shelters.""",fake,twitter post,human,post-GPT,x-Gen,20
0b4d5263-adf6-4a9f-80df-8d152b7e7320,Cobb County businesses have already been awarded contracts worth $250 million on construction of a new Braves stadium.,real,twitter post,human,post-GPT,x-Gen,20
d364ecd8-5ea7-41e7-8891-a1d8771e94d8,"""Our reserves are now in much better shape than they were just a few years ago.""",real,twitter post,human,post-GPT,x-Gen,19
e38d6b3f-a546-4ba4-8c41-88aefb528011,DeKalb County has graduated five police academies and three fire academies to help reach its ambitious hiring goals in both departments.,real,twitter post,human,post-GPT,x-Gen,22
bbfda8a1-1639-4730-818c-e836116588e4,"""I've either balanced every budget or we turned back a surplus.""",fake,twitter post,human,post-GPT,x-Gen,15
6124070e-2ea8-4490-a84d-6a890c82bbd9,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.""",fake,twitter post,human,post-GPT,x-Gen,22
ea62d97c-cb69-432f-866b-c172e7454b39,Foxconn “is the largest taxpayer in Racine County.”,real,twitter post,human,post-GPT,x-Gen,11
79231b4c-f34c-483a-9dc8-8bb5cc2f4ab3,"""Our health department, our city and our county declared racism as a public health crisis last year.”",real,twitter post,human,post-GPT,x-Gen,21
a4d411bc-dad9-4833-9ed7-148e369ca985,"""In December of 2017, the Prince William board of supervisors had a meeting ... (Corey Stewart) skipped that meeting to go campaign in Alabama for Roy Moore to be a U.S. senator … You haven't disavowed Roy Moore's name yet.""",real,twitter post,human,post-GPT,x-Gen,48
7ebc59f8-6e11-4338-8e3b-169d37c35143,"""The Travis County propositions will not raise your taxes! If you are 65 or older, your property taxes are frozen.""",fake,twitter post,human,post-GPT,x-Gen,25
8638f5c0-fdf2-4c0a-83d6-862d91b0d632,"""When you look at all the state and local taxes we pay in Wisconsin, the wealthiest 1 percent pay the lowest overall tax rate.""",real,twitter post,human,post-GPT,x-Gen,28
a860ee87-3469-4187-94ea-325f65603501,"Wisconsin has only one county, Dane, ""that's hand counting the votes"" in the 2016 presidential recount.",fake,twitter post,human,post-GPT,x-Gen,22
0fd9b4b6-358c-4526-83ea-9abf373a5ac7,Says Gerald Daugherty is endorsed by the Austin American-Statesman.,fake,twitter post,human,post-GPT,x-Gen,10
cc586467-46eb-4005-83c9-bcbfb81b40fc,"""We have not taken away any rights that have currently existed in any city in North Carolina"" with the passage of HB2.",fake,twitter post,human,post-GPT,x-Gen,25
cfcb7be3-bbd6-46f2-a27a-00245cd54c4c,"The Milwaukee County executive can sell the public ""museum, the airport and the zoo"" -- all on his own, without County Board approval",real,twitter post,human,post-GPT,x-Gen,27
2ce9da72-951f-4643-adbb-2212c36e3918,"Dan Gecker voted to ""double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.""",fake,twitter post,human,post-GPT,x-Gen,23
2f083f74-2f70-42ee-a3aa-7e2afd0c0e05,The racial and ethnic makeup of the Gwinnett County Sheriff’s Office mirrors the community it serves.,real,twitter post,human,post-GPT,x-Gen,19
37649b46-3596-4033-9e8b-25f38a4d877a,"""97 percent of the 100 poorest counties in America are in red states.""",real,twitter post,human,post-GPT,x-Gen,16
a73b512d-10ef-444a-b52f-a3849cec34dd,"Says Milwaukee County Sheriff David Clarke has ""deputies collecting overtime while sitting passively in chairs watching courthouse security personnel work.""",real,twitter post,human,post-GPT,x-Gen,23
a31d6b44-fc6f-42de-a268-1f38fefa1c22,"""More than half of death row prisoners are people of color.""",real,twitter post,human,post-GPT,x-Gen,14
cbcb8089-2037-4293-a79d-a9abaec318af,"California has ""the largest death row in the Western Hemisphere, the largest death row in the United States of America — two times the size of the next largest state: Florida.""",real,twitter post,human,post-GPT,x-Gen,36
57e5c307-3355-4aa8-b207-5e524698c4cd,"Says Susana Mendoza is a supporter of the death penalty who could administer it herself and ""‘...sleep like a baby at night…’""",fake,twitter post,human,post-GPT,x-Gen,27
9b7a25df-6b4b-4f31-a66c-0312a06d1544,"""In my 30 year career including dozens of capital cases, not a single client of mine has ever been sentenced to death.""",real,twitter post,human,post-GPT,x-Gen,26
8a89bf76-0f91-48da-95bf-d4b5bb1568cc,"""African-Americans are grossly overrepresented on Florida’s death row.""",real,twitter post,human,post-GPT,x-Gen,13
7e73288b-2af7-4896-a366-1462426f5e9f,"""There are no federal or state laws that say prosecutors must seek death sentences. And the United States Supreme Court has banned all state laws that make executions mandatory for murders.""",real,twitter post,human,post-GPT,x-Gen,35
6f4c1796-a31e-4c50-974c-8a672adc874a,"""California is home to the largest death row population in the Western Hemisphere.""",real,twitter post,human,post-GPT,x-Gen,16
281e78d7-0832-46be-8d7b-e6520cd71233,"Social media posts stated: “Remember Kamala telling Joe during the debate, ‘You will do whatever the Chinese tell you! They gave your son over a billion dollars.’”",fake,twitter post,human,post-GPT,x-Gen,35
63364460-277a-4822-b88e-088d5daae0eb,“Anyone remember Kamala telling Joe during the debate: ‘You will do whatever the Chinese tell you! They gave your son over a billion dollars.’”,fake,twitter post,human,post-GPT,x-Gen,31
c7191d0a-0701-4431-b14d-124c134e2f11,The Commission on Presidential Debates wrote a letter after the 2016 presidential debates apologizing to Donald Trump.,fake,twitter post,human,post-GPT,x-Gen,18
5eaee4bd-5ec2-420a-bf37-654adf34deb6,Says Joe Biden and Kamala Harris support abortion “up to the moment of birth.”,fake,twitter post,human,post-GPT,x-Gen,17
ef8f52a1-8f86-4118-ac91-f2bf5921319a,"Says Joe Biden said 14,000 people died from H1N1. “Fact checking it is 574,000.”",fake,twitter post,human,post-GPT,x-Gen,18
fba0d787-e496-438d-8bda-eada8c8b1839,“I don’t think there’s any doubt (Joe) Biden’s senile.”,fake,twitter post,human,post-GPT,x-Gen,20
a813bf87-da99-440b-b522-62131e656e2c,Says Joe Biden was “wearing a wire” during the first presidential debate.,fake,twitter post,human,post-GPT,x-Gen,15
8cfdb584-2895-46c8-b0eb-87dd8e760e11,"""You said you went to Delaware State but you forgot the name of your college.""",fake,twitter post,human,post-GPT,x-Gen,18
c7bd05be-c7b6-422d-a454-df6b363f8ac8,“Word on the street is that Joe Biden got tonight’s debate questions in advance.”,fake,twitter post,human,post-GPT,x-Gen,19
58cb4deb-ea8b-4a20-b68b-599572db10cb,Says Joe Biden has a medical device implanted in his skull so he can hear someone give him answers to questions.,fake,twitter post,human,post-GPT,x-Gen,22
47012d8a-a29c-4cd9-aed6-18277c4d22da,"""CNN reports DemDebate had 2.3 million viewers. Trump rally had 6.7 million last night!""",fake,twitter post,human,post-GPT,x-Gen,18
abf98f92-83b1-4203-adaf-ce14d5b5e81a,"Says Kamala Harris oversaw a police department that was ""abusing people’s rights"" and that she did not ""disclose to defense attorneys"" when there was exculpatory evidence: ""She didn't do that. She never did it. And so, what happened? Along came a federal judge and said enough, enough, and he freed 1,000 of these people.""",real,twitter post,human,post-GPT,x-Gen,71
c5c66144-fa4b-46d7-a2f4-ad51e15d2c4e,"Says he won the second debate with Hillary Clinton ""in a landslide"" in ""every poll.""",fake,twitter post,human,post-GPT,x-Gen,20
79f41a36-95c0-490b-a833-1781ae60aed5,"""As usual, Hillary & the Dems are trying to rig the debates so 2 are up against major NFL games.""",fake,twitter post,human,post-GPT,x-Gen,24
185bed5e-6bbf-4514-8e1f-03646e21e8ea,"""The DNC hack showed you that the Clinton campaign was working to schedule (primary) debates against (Bernie) Sanders,"" and the Clinton campaign is continuing this ""ploy"" against Donald Trump.",fake,twitter post,human,post-GPT,x-Gen,39
191e413c-b00c-4fac-bdc7-ecae7d22134e,"In nine Democratic debates, ""We've not had one question about a woman's right to make her own decisions about reproductive health care, not one question.""",real,twitter post,human,post-GPT,x-Gen,32
ceed6360-adcd-417d-84ce-f53d8deb30e2,"""Not one Republican has the guts to recognize that climate change is real.""",fake,twitter post,human,post-GPT,x-Gen,16
5db0a5ea-6363-422c-ae17-8e07f39b58e5,“You can't actually use ARPA (American Rescue Plan Act) funds” to pay down state unemployment insurance fund deficits.,fake,twitter post,human,post-GPT,x-Gen,24
30c3f386-c35f-4616-8cf4-5c650fb9ce77,Says Trump “didn’t campaign on cutting the debt” … “That’s not what he promised to do.”,fake,twitter post,human,post-GPT,x-Gen,25
e30432bc-e95b-4227-8a96-9f21e410cea1,"Speaking of the federal debt before the coronavirus pandemic, “we were starting to get that number down.”",fake,twitter post,human,post-GPT,x-Gen,21
ebbe4bce-f4d0-44e4-8390-2e8ae9523116,Federal aid for state and local governments through a proposed coronavirus relief bill would amount to “half of what the Republicans put onto the national debt.”,real,twitter post,human,post-GPT,x-Gen,29
025e924c-b056-4033-b3ea-faf69781779b,"$3 trillion for federal coronavirus stimulus packages is ""being borrowed basically from China.""",fake,twitter post,human,post-GPT,x-Gen,17
d17c61e1-93de-4f2d-b688-8a510ebef235,"The push by Assembly Democrats seeking Americans with Disabilities Act accommodations for a lawmaker were timed to make Vos look bad as he became president ""of the nation’s largest bipartisan organization called the National Conference of State Legislatures.""",fake,twitter post,human,post-GPT,x-Gen,43
2c6f744e-fcf6-4849-a985-d6f56c66ce2c,"Says Kanye West scored ""106 points against wheelchair basketball team.""",fake,twitter post,human,post-GPT,x-Gen,13
b5c710b5-9882-4a42-a981-0bc8b87480a9,"""I think what the authors of the (25th) Amendment principally had in mind was some kind of physical incapacitation or serious mental illness or a breakdown, an inability to function in office.""",real,twitter post,human,post-GPT,x-Gen,38
b12bb699-97d0-4af6-ab99-5b16880d29d0,"Says Hillary Clinton is ""wrong"" to say he mocked a disabled reporter.",fake,twitter post,human,post-GPT,x-Gen,15
4489e745-efdd-4061-bf25-4c295874e028,"""You've got a medical report on me that meets the same standard as Mitt Romney and Barack Obama.""",real,twitter post,human,post-GPT,x-Gen,22
0bb82b9f-9486-4547-b141-4a2cddf9c41d,"Says ""employers are still allowed to pay people with disabilities below the minimum wage.""",real,twitter post,human,post-GPT,x-Gen,17
6091eb5a-57f2-459f-9d0f-8a0c8a1d4a85,"Says Donald Trump mocked ""someone with a disability.""",real,twitter post,human,post-GPT,x-Gen,11
325e643c-3e04-4bf8-b09e-1f98a1056dda,"""More than 30 cents of every state tax dollar goes to Medicaid.""",real,twitter post,human,post-GPT,x-Gen,15
14e7306a-385c-41f6-98ef-b327a03e97a9,"Under legislation that has cleared the Georgia House, some children who are ""legal refugees"" could obtain state scholarships to attend private schools.",real,twitter post,human,post-GPT,x-Gen,26
d3c7af7c-8c78-4bc9-a34b-d494aeceaeb7,"""Over half the people on disability are either anxious or their back hurts.""",fake,twitter post,human,post-GPT,x-Gen,16
298e1469-fb3f-4e6c-aeca-868cf8e52585,"""Over 73% of all donations raised (from the ALS Ice Bucket Challenge) are going to fundraising, overhead, executive salaries, and external donations.""",fake,twitter post,human,post-GPT,x-Gen,31
b363888a-6611-4180-89bf-96c38e2b1b51,"""About 47 percent of able-bodied people in the state of Maine don’t work.""",fake,twitter post,human,post-GPT,x-Gen,18
ca4a3a8c-5c1e-43bb-93bf-e748fa121017,"""All of Liberia can produce less than one-third as much electricity as the Dallas Cowboys football stadium consumes at peak times.""",real,twitter post,human,post-GPT,x-Gen,24
f935ab3c-d4d0-4de4-87ed-b5bf5a96c206,"""You cannot get (Ebola) from just riding on a plane or bus.""",real,twitter post,human,post-GPT,x-Gen,18
b541a5b4-ef75-4bbd-b9b5-6b9e8b66602a,"Says Sen. Rand Paul’s 2011 budget ""included a big cut in the CDC.""",real,twitter post,human,post-GPT,x-Gen,18
dd5a993a-ea8d-4cbc-8949-da035cb423e1,"""$2.4 million of the NIH dollars was spent on ‘origami’ condoms.""",real,twitter post,human,post-GPT,x-Gen,17
b7e1cc30-ddcd-4bd8-90f8-287ca92b8e3f,"Says Thomas Eric Duncan came into the United States ""with an elevated temperature.""",fake,twitter post,human,post-GPT,x-Gen,16
12c5c6ea-8f10-45ad-8a39-2b729cd61567,"""Money towards the Ebola vaccine is basically cut in half to what it was. More cuts are coming under the congressional sequester.""",real,twitter post,human,post-GPT,x-Gen,26
18dd3a7f-9e97-44dd-a01c-d03de3c52852,"""Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).""",fake,twitter post,human,post-GPT,x-Gen,25
43a2eab0-9403-4fc1-bdf9-9acb9a1a4eba,"""We've had 27 (Ebola) outbreaks around the globe and they've never spread outside of the confines of the countries that were initially affected.""",real,twitter post,human,post-GPT,x-Gen,30
31febf9f-38d7-4dbe-afab-70a289952886,"Some doctors say Ebola can be transmitted through the air by ""a sneeze or some cough.""",fake,twitter post,human,post-GPT,x-Gen,19
67d5966d-3c1b-4bab-91eb-1e5f92b32ae7,"""We were told there would never be a case of Ebola in the United States.""",fake,twitter post,human,post-GPT,x-Gen,18
2c261f80-0b89-44d7-9642-a7b472500063,"""According to a government supplier of emergency products, the Disaster Assistance Response Team was told to be prepared to be activated in the month of October for an outbreak of Ebola.""",fake,twitter post,human,post-GPT,x-Gen,35
fcfbd6be-7dc6-4205-bf52-13c37e4eb4c4,"Says President Barack Obama is ""sending a much larger (force) "" to deal with Ebola ""than ISIS is getting.""",fake,twitter post,human,post-GPT,x-Gen,25
80f629f3-edc6-4205-b18f-0da70d8394d1,Says George Soros and Bill Gates are funding a bioweapons lab in Sierra Leone that caused the Ebola outbreak.,fake,twitter post,human,post-GPT,x-Gen,20
9e486642-ab18-4b55-9bd1-dc0e8ac6d6a6,"""The music industry is the biggest export from Africa after oil and gas.""",fake,twitter post,human,post-GPT,x-Gen,16
fbd15509-9fca-46a2-8bc0-1eff12f4a8c0,"President Barack Obama’s latest executive order ""mandates the apprehension and detention of Americans who merely show signs of ‘respiratory illness.’ """,fake,twitter post,human,post-GPT,x-Gen,26
348832da-ee1b-4fc2-991e-ac5f4e77c39c,"Amid the ""crisis at our southern border,"" there are ""reports of illegal migrants carrying deadly diseases such as … Ebola virus.""",fake,twitter post,human,post-GPT,x-Gen,27
f1049626-17de-42a1-b085-c48a82e6d646,"Says Burisma admitted in a Ukrainian court to paying Joe Biden $900,000.",fake,twitter post,human,post-GPT,x-Gen,14
2a305f81-43e5-474b-bae8-972cc5781858,"""I’ve released 22 years of my tax returns. You can go online and look. (Donald Trump) hasn’t released one.”",real,twitter post,human,post-GPT,x-Gen,30
d64ee10d-ba88-40f5-937a-f75c73aeeeb2,Says Nancy Pelosi passed a bill awarding a $9 billion contract to her husband’s company.,fake,twitter post,human,post-GPT,x-Gen,19
76147809-23ab-4aec-8890-c50d75c83093,Says Dr. Anthony Fauci “stands to lose 100 million dollars on Bill Gates ‘vaccine’ for the coronavirus. Because he invested in this vaccine.”,fake,twitter post,human,post-GPT,x-Gen,29
644c2dca-17b7-418e-891e-636de184738f,"Says CEOs got advance notice of COVID, then resigned to dump stock.",fake,twitter post,human,post-GPT,x-Gen,14
5304154c-c2e6-4cd5-a99d-30cf5a175a02,"Says Rudy Giuliani ""bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine"" in early February.",fake,twitter post,human,post-GPT,x-Gen,22
37fd011d-72da-40b1-84d6-23ed062f20fd,“Nancy Pelosi’s Brother’s Company Received $737 Million from Obama’s Energy Dept!”,fake,twitter post,human,post-GPT,x-Gen,21
9d27b597-18db-4ccc-975f-51e3d2434b24,“Trump’s daughter works at the White House. Her husband works at the White House. Rudy’s son works at the White House. Barr’s son-in-law works at the White House. Barr’s daughter works at Treasury. Trump’s sons do foreign business. Trump’s daughter is getting Chinese patents and Saudi grants.”,real,twitter post,human,post-GPT,x-Gen,68
13f2f9c2-0da8-4577-8059-2da4365b2095,"""I am the only member of Congress that voted for both inquiries -- the Clinton inquiry and now the Trump inquiry.""",real,twitter post,human,post-GPT,x-Gen,24
fe687d1e-2cfd-47a4-b267-855f84cb42f5,"""When my father became commander in chief of this country, we got out of all international business.""",fake,twitter post,human,post-GPT,x-Gen,21
242a9dff-a140-420e-8922-eedb87be0139,"""Longstanding whistleblower rules (were changed) just before submittal of the fake whistleblower report.""",fake,twitter post,human,post-GPT,x-Gen,18
001cc983-19f1-4aa7-9be0-614ea4444c9b,"""A lot of people are talking about"" the removal of a ""very fair prosecutor"" in Ukraine.",fake,twitter post,human,post-GPT,x-Gen,21
819e6020-622a-4da0-b765-b0cb04598c47,"""In 2010, Maxine Waters steered $12 million in TARP funds to her husband’s private bank account. She was indicted but served no time.""",fake,twitter post,human,post-GPT,x-Gen,31
5d9798f5-4df0-4ccc-a4bf-cc93ffcb582a,"""Nancy Pelosi's bill for alcohol on her flights from Washington to San Fran every week? We pay for it. 1000 dollars. On average 52,000 Bucks, a year for BOOZE. Tax payer money.""",fake,twitter post,human,post-GPT,x-Gen,41
61f5b6c0-9e65-467c-bd17-c746c4fdcbf9,"Quotes President Donald Trump as saying, ""You tell people a lie three times, they will believe anything. You tell people what they want to hear, play to their fantasies, and then you close the deal.""",fake,twitter post,human,post-GPT,x-Gen,43
30378304-3626-46c5-849e-37af68358b53,A photo shows paleontologists in Greece discovering the skeleton of a giant.,fake,twitter post,human,post-GPT,x-Gen,13
07e6fff9-64aa-4000-9d02-adf2cab16309,"“Republican elected officials, a network of propaganda publications in the state and some radio shock jocks” were spreading “a lie” about his daughter breaking COVID-19 restrictions.",real,twitter post,human,post-GPT,x-Gen,32
9bcc5024-d285-47fc-bb66-218eded4bc9f,“QAnon violence! There is none.”,fake,twitter post,human,post-GPT,x-Gen,9
a8eab4b7-364e-4e93-b319-3602e66d421c,A study from the CDC and the WHO “proves face masks do not prevent the spread of a virus.”,fake,twitter post,human,post-GPT,x-Gen,22
4fc0ebda-6087-4f14-8edc-06e1a6cacecc,Text from someone “connected” to Raleigh police: “antifa may be heading into the wealthy neighborhoods tonight to take what should be theirs.”,fake,twitter post,human,post-GPT,x-Gen,28
1b198191-5be7-45a5-8e41-3171e1ca1869,“Italian Parliament Calls For The Arrest of Bill Gates”,fake,twitter post,human,post-GPT,x-Gen,11
602d99c7-c8a8-4d91-942a-391c3ae54b2b,“The mainstream media pretended there was a deadly surge in COVID cases thanks to Wisconsinites voting.”,fake,twitter post,human,post-GPT,x-Gen,19
46fe6954-f8ae-4dbf-ba3b-b55637ba4ec2,Actor Tom Selleck praised President Donald Trump in a meeting with Breitbart.,fake,twitter post,human,post-GPT,x-Gen,13
94cfbf8c-8c43-4079-a14b-5afa8b4645bc,Says Mike Pence was caught on a hot mic delivering empty boxes of PPE to a nursing home and pretended they were heavy.,fake,twitter post,human,post-GPT,x-Gen,24
33a343c5-5c2f-437b-aa41-f59a9fe5a9f2,"Quotes Gov. Gretchen Whitmer as saying, “Now is not the time to live by the Constitution, it’s time to put that damn thing in a shredder.”",fake,twitter post,human,post-GPT,x-Gen,34
f63148f7-da4f-420c-a527-3c90d1ef5600,"Alexandria Ocasio-Cortez compared Trump to Jesus, calling both “con artists.”",fake,twitter post,human,post-GPT,x-Gen,14
65a4246f-fd3e-46db-8d7e-a20376979e65,Says Bill O'Reilly wrote a post claiming that the coronavirus was created as a bioweapon by the Chinese government.,fake,twitter post,human,post-GPT,x-Gen,20
1ca16907-8d46-4cbb-8437-6f2f6a08519c,Photo shows packed beach of re-opened Jacksonville Beach on CNN.,fake,twitter post,human,post-GPT,x-Gen,11
893367b9-1482-4ab4-a205-3cb420fe392a,Says Democrats are on vacation until May 4 and “refuse to come back” to sign a bill to help small businesses.,fake,twitter post,human,post-GPT,x-Gen,24
ebea1738-ee8b-45ee-a62b-4efce7a0ed32,Says Joe Biden and Democrats “have done absolutely nothing to help families struggling to keep up with inflation.”,fake,twitter post,human,post-GPT,x-Gen,21
2065e9b9-0bd9-49f3-9e22-7b2af35863ab,"“Child support card” in Delaware ""controls what mothers can and cannot buy with child support money.”",fake,twitter post,human,post-GPT,x-Gen,22
c136effe-501b-4b1a-9ed9-f787eb0cd7ba,"“Just for the record, the Biden Administration IS separating children and parents.”",fake,twitter post,human,post-GPT,x-Gen,16
95a4793d-b324-4aa8-83e1-edb079ea6ddf,"A majority of Americans have voted for a party that … wants a world in which you cannot call your parents mom and dad.""",fake,twitter post,human,post-GPT,x-Gen,27
b7e3e286-d7ef-4991-bd56-25b765f479ad,Photos show children in cages.,fake,twitter post,human,post-GPT,x-Gen,6
e07fcacb-8688-4e44-971a-3a69cbdd6aa3,Says Nancy Pelosi “made millions in coronavirus insider trading.”,fake,twitter post,human,post-GPT,x-Gen,12
29e4cef1-93ff-4ce7-9fb1-eeabf6efc5d2,"Because the Federal Reserve recently cut interest rates to near 0%, “the Fed will be of little consequence now. They’ve already used what leverage they have.”",fake,twitter post,human,post-GPT,x-Gen,34
ca8d1cc6-21db-4143-9d84-e5fdfd05ec2e,"Says Red Cross President and CEO Marsha J. Evans makes ""$651,957 plus expenses"" a year and ""only 9 cents of every dollar"" donated to the organization goes to helping people in need.",fake,twitter post,human,post-GPT,x-Gen,38
81d25e68-a2b4-4cf5-9745-348ff717fd39,"At General Motors, CEO Mary Barra ""took home almost 22 MILLION DOLLARS last year alone (295x your company's average employee).""",real,twitter post,human,post-GPT,x-Gen,27
